customer_id,age,gender,state,city_tier,tenure_months,contract_type,payment_method,paperless_billing,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,monthly_charges,total_charges,avg_monthly_gb_download,customer_service_calls,late_payments,nps_score,satisfaction_score,churn
10513,,Male,CA,Tier1,72.0,Month-to-Month,Credit Card,Yes,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,54.59,3768.5,14.5,1,1,6.7,1.7,0
10514,36.0,Male,PA,Tier3,51.0,One Year,Mailed Check,No,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,40.55,2086.1,1.1,5,0,,3.4,0
10515,56.0,F,NY,Tier1,18.0,One Year,Bank Transfer,No,Yes,Yes,DSL,No,No,Yes,No,No,Yes,35.07,599.18,10.7,3,3,7.5,4.5,0
10516,52.0,M,FL,Tier2,72.0,Two Year,Mailed Check,No,No,No,Fiber Optic,No,No internet,No,Yes,No,No,59.29,,39.4,1,1,9.8,5.0,0
10517,30.0,female,CA,Tier1,29.0,Month-to-Month,Electronic Check,Yes,Yes,No phone service,Fiber Optic,No,No,No,Yes,Yes,Yes,70.5,1873.48,17.8,5,0,1.2,2.6,0
10518,46.0,Male,GA,Tier3,,Month-to-Month,Bank Transfer,No,Yes,No,Fiber Optic,Yes,No internet,No,Yes,No,Yes,33.5800658197224,181.15,16.6,1,0,6.9,3.7,0
10519,56.0,Male,CA,Tier2,12.0,Month-to-Month,Electronic Check,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,53.28,584.56,11.8,0,1,8.3,3.4,0
10520,19.0,Female,IL,tier1,9.0,Two Year,Bank Transfer,No,Yes,Yes,Fiber Optic,No,No internet,No internet,No internet,No internet,No internet,45.52,316.93,10.7,1,0,,2.8,0
10521,53.0,Male,PA,Tier2,10.0,Month-to-Month,Bank Transfer,Yes,Yes,No,Fiber Optic,No,Yes,No,No,Yes,Yes,159.91454371380004,630.76,3.0,3,0,6.5,4.7,0
10522,35.0,M,TX,tier1,34.0,One Year,Electronic Check,No,Yes,No,Fiber Optic,Yes,No,Yes,No,Yes,No,42.57,,2.9,2,1,6.1,4.1,0
10523,53.0,Female,OH,Tier3,21.0,Month-to-Month,Credit Card,Yes,Yes,No,DSL,Yes,No internet,No,No internet,No,No,45.14,841.53,34.7,2,2,5.7,2.3,0
10524,33.0,Male,OH,Tier2,1.0,Two Year,Bank Transfer,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,45.64,0.0,127.2,5,2,6.1,3.3,0
10525,18.0,M,CA,tier1,50.0,One Year,Electronic Check,Yes,Yes,No,Fiber Optic,Yes,No,No,No,No,Yes,53.55,2624.79,13.3,3,1,5.2,3.1,0
10526,20.0,F,FL,Tier2,,Two Year,Bank Transfer,No,Yes,No phone service,Fiber Optic,No,No internet,No,Yes,No,No,44.27,,,1,1,6.5,3.9,0
10527,45.0,Male,FL,Tier2,72.0,Month-to-Month,Electronic Check,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,60.82,4357.5,1065.3162381448822,2,1,5.3,5.0,0
10528,48.0,Female,IL,Tier1,72.0,One Year,Mailed Check,Yes,Yes,Yes,Fiber Optic,No internet,No,No internet,Yes,Yes,Yes,32.99,2478.04,16.5,1,2,9.2,3.8,0
10529,31.0,Male,CA,Tier2,67.0,Two Year,Electronic Check,No,Yes,Yes,Fiber Optic,No,No internet,No,No,No,No internet,63.0,4192.25,52.3,0,0,5.3,3.2,0
10530,54.0,Female,CA,Tier3,40.0,One Year,Credit Card,No,Yes,Yes,Fiber Optic,No,No,No internet,No,No,Yes,47.41,1922.22,,2,0,10.0,3.4,0
10531,20.0,Male,OH,Tier3,,Month-to-Month,Electronic Check,no,Yes,No,Fiber Optic,No,No internet,No,No internet,Yes,Yes,51.66,26.19,9.4,2,2,8.9,3.9,1
10532,44.0,Female,NC,Tier1,18.0,monthly,Electronic Check,Yes,Yes,No phone service,No,Yes,No,Yes,No,Yes,Yes,53.8,976.55,0.8,1,0,9.4,1.8,0
10533,26.0,F,CA,Tier2,6.0,Month-to-Month,Credit Card,Yes,Yes,No,Fiber Optic,Yes,No,Yes,No,No internet,No,51.98,459.46,24.7,0,1,6.9,4.6,0
10534,35.0,Female,TX,Tier1,,Month-to-Month,Credit Card,Yes,Yes,No,DSL,No internet,Yes,No,No,Yes,Yes,58.33,418.14,57.5,1,3,,3.7,1
10535,45.0,Male,PA,Tier3,22.0,One Year,Electronic Check,No,Yes,No,Fiber Optic,No,Yes,Yes,No,No,No,47.32,1053.86,8.8,2,2,3.6,3.4,0
10536,32.0,Female,PA,Tier1,1.0,One Year,Bank Transfer,No,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Yes,153.58989960279195,80.01,407.8,1,0,8.7,3.1,0
10537,39.0,Male,TX,tier1,72.0,Two Year,Electronic Check,yes,Yes,No,DSL,Yes,No,No internet,No,No,Yes,54.07,4049.84,,3,0,6.8,3.4,0
10538,60.0,female,NC,Tier1,60.0,Month-to-Month,Bank Transfer,No,Yes,No,Fiber Optic,Yes,Yes,No internet,Yes,No,No,62.13,3863.18,2.2,1,1,6.1,2.5,0
10539,36.0,Female,FL,Tier1,11.0,Month-to-Month,Credit Card,No,Yes,No,Fiber Optic,Yes,No internet,No,No,No,No,34.14,273.34,15.0,1,0,8.3,1.9,0
10540,57.0,Male,OH,Tier3,17.0,One Year,Credit Card,no,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,43.81,865.03,5.7,1,2,10.0,4.0,0
10541,28.0,Male,PA,Tier2,,Month-to-Month,Electronic Check,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,38.76,719.01,11.6,2,2,7.1,2.8,0
10542,52.0,male,NY,Tier1,51.0,Two Year,Credit Card,No,Yes,Yes,No,No,No,Yes,Yes,No,No,48.18,2286.17,53.6,4,0,9.2,3.7,0
10543,,Male,GA,Tier2,,Two Year,Credit Card,No,Yes,No,DSL,No,No,No,Yes,Yes,No,40.59,1139.13,13.8,0,1,6.7,3.3,0
10544,18.0,male,OH,Tier1,7.0,One Year,Electronic Check,Yes,Yes,No,Fiber Optic,Yes,No internet,No,No internet,No,No,54.58,434.62,8.5,0,2,8.9,4.8,1
10545,33.0,Male,NC,tier2,14.0,Month-to-Month,Electronic Check,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,29.67,,23.1,0,0,7.2,4.0,0
10546,53.0,Male,NY,Tier2,13.0,Two Year,Electronic Check,Yes,Yes,No,DSL,Yes,No,No,No,No,No,35.68,395.8,62.8,0,3,8.8,4.6,0
10547,41.0,Female,CA,Tier1,72.0,Month-to-Month,Electronic Check,No,Yes,Yes,DSL,Yes,No,No,No,No,No,24.43,1687.38,61.9,1,1,8.2,4.3,0
10548,50.0,F,TX,Tier2,4.0,Month-to-Month,Electronic Check,No,Yes,Yes,DSL,No,No internet,No,No,Yes,Yes,33.38,69.01,50.6,2,1,5.7,5.0,0
10549,35.0,F,CA,Tier1,,Month-to-Month,Electronic Check,Yes,No,No,DSL,No,No,No,No,No internet,Yes,27.49,,156.9,2,0,,1.9,1
10550,46.0,Male,IL,Tier3,51.0,Month-to-Month,Bank Transfer,No,Yes,Yes,No,Yes,Yes,Yes,No internet,Yes,Yes,29.97,1522.81,17.5,1,0,2.5,5.0,0
10551,42.0,Female,MI,tier1,54.0,Two Year,Electronic Check,Yes,Yes,Yes,DSL,No,No,No,Yes,Yes,No,54.73,2997.54,11.7,3,1,7.8,2.7,0
10552,62.0,Male,TX,Tier3,49.0,One Year,Electronic Check,No,Yes,Yes,DSL,No internet,Yes,No,No,No internet,Yes,31.84,1569.1,15.9,1,0,9.7,2.4,0
10553,48.0,Female,NY,Tier2,17.0,monthly,Electronic Check,No,Yes,Yes,DSL,No,No internet,Yes,No internet,No,Yes,40.66,938.03,6.0,3,3,,2.2,1
10554,50.0,Female,GA,Tier2,25.0,Month-to-Month,Credit Card,yes,Yes,No,Fiber Optic,Yes,No,No internet,Yes,No,No internet,26.78,769.14,5.8,1,1,9.8,3.1,0
10555,38.0,M,MI,Tier1,19.0,One Year,Electronic Check,Yes,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,48.61,,60.8,3,1,10.0,3.9,0
10556,37.0,F,IL,Tier3,1.0,monthly,Bank Transfer,No,Yes,Yes,DSL,No internet,Yes,No,No,No internet,Yes,44.45,18.05,69.8,2,1,8.0,4.9,0
10557,38.0,Female,FL,Tier2,21.0,Two Year,Bank Transfer,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No internet,37.61,720.16,0.4,3,0,2.5,1.6,0
10558,50.0,Female,IL,Tier2,1.0,One Year,Credit Card,Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,25.3,0.0,82.3,1,0,4.7,3.8,0
10559,38.0,M,MI,tier1,9.0,Month-to-Month,Electronic Check,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No internet,36.71,,10.8,1,1,5.6,2.5,1
10560,49.0,female,PA,Tier1,64.0,Two Year,Credit Card,No,Yes,No,Fiber Optic,No,No,No,No internet,Yes,Yes,58.29,3828.76,7.8,3,2,4.2,2.2,0
10561,76.0,Male,OH,Tier1,8.0,Month-to-Month,Electronic Check,no,Yes,Yes,DSL,Yes,No internet,No,Yes,No,Yes,122.20568136795143,,12.3,1,2,3.7,2.9,0
10562,58.0,Male,NC,Tier1,67.0,One Year,Mailed Check,No,Yes,Yes,DSL,No,No internet,No internet,Yes,No,Yes,24.49,1705.03,3.0,2,1,6.9,3.6,0
10563,40.0,Female,CA,Tier1,6.0,One Year,Bank Transfer,No,Yes,Yes,DSL,Yes,Yes,No internet,No internet,No,No internet,32.28,143.33,15.6,4,0,,2.8,0
10564,63.0,Male,FL,Tier1,9.0,One Year,Credit Card,Yes,No,Yes,No,No,Yes,No internet,No,Yes,No,27.81,175.18,355.1,0,0,5.4,2.3,0
10565,38.0,Male,NC,Tier2,23.0,One Year,Mailed Check,Yes,Yes,Yes,DSL,No,No,No,No,Yes,Yes,46.75,1042.22,2.0,1,0,7.5,3.1,0
10566,18.0,Male,IL,Tier2,34.0,One Year,Credit Card,Yes,Yes,No,Cable,Yes,No,No,No,Yes,No,27.76,1123.03,50.8,3,2,5.3,4.1,0
10567,29.0,Female,GA,Tier1,16.0,Month-to-Month,Electronic Check,Yes,Yes,Yes,No,No,Yes,Yes,No internet,Yes,Yes,59.77,1260.09,86.7,1,2,7.1,3.9,0
10568,18.0,Male,CA,Tier3,51.0,One Year,Electronic Check,yes,Yes,Yes,Fiber Optic,No internet,Yes,Yes,No internet,No,No,43.0,2156.35,48.1,2,0,6.4,3.0,0
10569,39.0,Male,FL,Tier1,1.0,One Year,Credit Card,No,Yes,No,Fiber Optic,No internet,Yes,Yes,No,Yes,Yes,36.67,0.0,200.5,2,1,,3.3,0
10570,45.0,Male,NC,Tier3,61.0,Month-to-Month,Bank Transfer,Yes,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,No internet,31.1,1992.6,87.6,3,0,5.7,2.7,0
10571,70.0,female,CA,Tier2,5.0,Month-to-Month,Bank Transfer,No,Yes,Yes,Fiber Optic,No,No internet,No,No,No,No,42.4,227.27,54.9,2,2,4.3,3.7,1
10572,49.0,female,CA,Tier2,51.0,Month-to-Month,Credit Card,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No internet,No internet,57.55,2869.72,95.3,3,1,6.4,4.4,0
10573,41.0,Female,FL,tier1,12.0,Month-to-Month,Credit Card,Yes,Yes,No,Fiber Optic,No,Yes,No internet,Yes,Yes,No,46.43,606.24,88.9,1,0,10.0,2.7,0
10574,57.0,Female,NY,Tier1,42.0,annual,Bank Transfer,Yes,Yes,No,DSL,No,Yes,No,No,Yes,No,26.66,1196.47,1001.2711348423036,1,0,10.0,3.0,1
10575,18.0,Other,OH,Tier2,26.0,Month-to-Month,Bank Transfer,No,No,Yes,Fiber Optic,No internet,Yes,Yes,Yes,Yes,No,48.53,1237.78,,1,0,10.0,4.1,0
10576,48.0,Male,NY,Tier3,4.0,One Year,Credit Card,no,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No internet,No,55.51949435065222,,13.3,3,1,,5.0,0
10577,56.0,Male,CA,Tier2,60.0,One Year,Credit Card,Yes,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,42.07,2695.7,2.7,2,3,7.4,4.2,0
10578,22.0,Male,MI,Tier1,6.0,Month-to-Month,Bank Transfer,Yes,Yes,No,Cable,Yes,Yes,Yes,Yes,No,No,31.73,4933.800540941685,315.8,2,0,5.0,3.3,0
10579,62.0,Male,TX,Tier2,6.0,Two Year,Bank Transfer,Yes,Yes,No,DSL,No internet,No internet,No internet,Yes,Yes,No,43.38,206.28,8.8,4,1,,2.5,0
10580,,Female,MI,Tier3,40.0,Month-to-Month,Bank Transfer,Yes,No,Yes,No,No,No,No,No,Yes,Yes,52.93,2070.95,103.9,0,0,4.3,4.6,0
10581,38.0,F,FL,Tier3,2.0,Two Year,Electronic Check,No,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,69.89,309.69,44.8,2,4,6.6,2.7,1
10582,54.0,Female,CA,Tier1,6.0,Month-to-Month,Electronic Check,Yes,No,No phone service,Fiber Optic,No,Yes,Yes,Yes,No,Yes,59.13,157.11,5.2,1,2,7.8,3.3,1
10583,79.0,Female,CA,Tier1,16.0,Month-to-Month,Bank Transfer,No,Yes,Yes,No,No,Yes,No,No,No,No,30.65,,6.3,2,1,,3.1,0
10584,47.0,F,GA,Tier2,42.0,Month-to-Month,Bank Transfer,Yes,Yes,Yes,No,No,No,No internet,No,No,Yes,36.8,,36.5,2,2,7.9,3.4,0
10585,48.0,Male,OH,Tier1,3.0,Month-to-Month,Credit Card,Yes,Yes,No,DSL,No internet,No,Yes,Yes,No internet,Yes,43.18,310.89,36.6,0,2,5.9,2.5,0
10586,38.0,Male,GA,Tier1,19.0,Two Year,Credit Card,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No internet,Yes,Yes,39.89,793.47,11.4,2,0,1.8,4.5,0
10587,32.0,Female,FL,Tier1,29.0,Month-to-Month,Mailed Check,Yes,Yes,No,DSL,No internet,No internet,No internet,Yes,Yes,Yes,49.26,1213.4,1.9,2,1,8.5,3.9,0
10588,,Female,PA,Tier1,47.0,One Year,Mailed Check,No,Yes,No,Fiber Optic,Yes,No,No,No,No,Yes,55.29,2759.78,67.0,1,2,8.3,3.2,0
10589,32.0,Male,NY,Tier1,65.0,Month-to-Month,Bank Transfer,Yes,Yes,No,No,No,Yes,No internet,No,No,No internet,39.69,2556.25,0.2,2,0,5.8,3.3,0
10590,46.0,Female,GA,tier1,36.0,Two Year,Electronic Check,Yes,Yes,No,DSL,Yes,No internet,Yes,Yes,No internet,Yes,33.0,983.93,33.9,3,1,6.8,3.2,0
10591,37.0,Female,FL,Tier1,25.0,Two Year,Bank Transfer,No,Yes,Yes,DSL,Yes,No,No,Yes,No internet,No,38.05,910.71,109.9,2,2,10.0,3.6,0
10592,52.0,Female,NY,Tier1,13.0,One Year,Electronic Check,yes,Yes,No,Fiber Optic,No,Yes,Yes,No internet,Yes,No internet,36.3,475.51,1.3,3,0,,2.7,1
10593,50.0,Female,FL,Tier1,2.0,Month-to-Month,Bank Transfer,No,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No internet,33.4,0.0,25.5,1,0,5.8,2.5,0
10594,60.0,Male,PA,tier1,29.0,One Year,Electronic Check,Yes,Yes,Yes,Fiber Optic,No internet,Yes,Yes,No,Yes,No,60.28,,11.3,3,1,7.7,3.3,1
10595,37.0,Male,OH,Tier3,72.0,Month-to-Month,Bank Transfer,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No internet,43.94,3193.34,26.9,4,2,8.2,4.1,0
10596,40.0,Female,OH,Tier3,32.0,Month-to-Month,Credit Card,No,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,50.87,1503.46,87.1,2,2,6.4,5.0,0
10597,30.0,Male,FL,Tier1,1.0,One Year,Bank Transfer,No,Yes,Yes,Fiber Optic,No internet,No,No,No,No,No,37.42,,,0,1,6.7,3.7,0
10598,38.0,F,GA,Tier3,,annual,Credit Card,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No internet,37.91,,14.4,0,0,3.5,4.3,0
10599,50.0,Female,OH,Tier2,22.0,Two Year,Electronic Check,Yes,Yes,Yes,Cable,No,Yes,No internet,No,Yes,Yes,52.08,1112.7,15.7,0,1,6.7,4.3,0
10600,56.0,Male,TX,Tier1,28.0,One Year,Bank Transfer,Yes,Yes,Yes,Cable,Yes,Yes,No,No,Yes,Yes,52.59,1350.8,1.1,4,1,4.4,3.8,0
10601,31.0,male,GA,Tier2,30.0,One Year,Credit Card,Yes,Yes,No,Fiber Optic,No,Yes,No,No,Yes,No,63.12,1804.04,47.5,1,0,4.6,4.0,0
10602,58.0,Female,NC,Tier3,19.0,annual,Electronic Check,Yes,Yes,Yes,DSL,No,No,No,Yes,No,Yes,50.2,992.42,231.1,7,0,6.1,3.1,0
10603,65.0,Male,IL,Tier3,6.0,One Year,Mailed Check,Yes,Yes,Yes,Fiber Optic,No internet,Yes,Yes,No,No,Yes,45.28,313.87,54.9,1,1,7.9,2.8,1
10604,51.0,female,FL,Tier3,68.0,Month-to-Month,Credit Card,Yes,Yes,No,No,No,No,No,No,No,No,44.27,7300.256819444369,,0,1,3.1,2.5,1
10605,73.0,M,FL,tier1,28.0,Two Year,Bank Transfer,Yes,Yes,No,Fiber Optic,No,Yes,No,No,Yes,Yes,45.57,1356.39,,2,0,6.3,3.3,0
10606,33.0,Female,FL,Tier1,6.0,Month-to-Month,Credit Card,Yes,Yes,No,Cable,No,Yes,No,No,Yes,Yes,25.89,188.69,8.2,4,1,4.1,3.8,0
10607,26.0,Male,PA,Tier2,9.0,Month-to-Month,Bank Transfer,Yes,Yes,Yes,Fiber Optic,No,No internet,No internet,Yes,Yes,No internet,56.95,573.35,5.4,2,0,10.0,3.2,1
10608,18.0,Female,FL,Tier1,,One Year,Bank Transfer,Yes,Yes,Yes,No,No,No,Yes,No,No internet,Yes,28.57,1695.21,43.4,7,1,,3.5,0
10609,67.0,male,OH,Tier3,52.0,Month-to-Month,Bank Transfer,No,Yes,No,DSL,No,No,Yes,No internet,Yes,No internet,36.9,7945.263526149085,28.3,4,0,6.8,2.0,1
10610,54.0,Male,OH,Tier1,12.0,Month-to-Month,Mailed Check,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,37.37,584.24,32.2,3,1,4.5,5.0,0
10611,44.0,Male,IL,Tier3,1.0,Month-to-Month,Credit Card,No,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No internet,44.44,132.47,5.5,3,0,7.7,5.0,1
10612,49.0,M,IL,Tier2,1.0,One Year,Bank Transfer,No,No,No,No,Yes,No internet,Yes,No,Yes,No internet,51.2,23.06,2.1,1,0,2.4,3.3,1
10613,,Male,MI,Tier2,8.0,annual,Bank Transfer,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,53.75,363.56,4.2,4,0,9.8,3.8,0
10614,81.0,male,GA,Tier1,23.0,Month-to-Month,Credit Card,Yes,Yes,No,DSL,No,Yes,No,No,Yes,No internet,26.89,847.08,5.6,2,1,10.0,5.0,0
10615,46.0,Female,OH,Tier2,21.0,Month-to-Month,Credit Card,Yes,Yes,No,No,No,No,No,No,No,No,41.77,786.72,0.9,3,1,9.3,4.3,0
10616,46.0,Female,OH,Tier3,24.0,Month-to-Month,Mailed Check,No,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No internet,No,115.94384407540522,1440.4,41.0,3,2,7.2,2.9,0
10617,55.0,Male,PA,Tier1,30.0,One Year,Electronic Check,Yes,Yes,Yes,DSL,No,No internet,No,Yes,No internet,No,24.99,682.68,2.9,0,2,6.2,4.0,0
10618,52.0,female,OH,Tier2,1.0,One Year,Electronic Check,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,63.48,22.36,2.7,2,2,5.0,2.1,0
10619,48.0,Female,OH,Tier1,,One Year,Credit Card,No,No,Yes,Fiber Optic,Yes,Yes,No internet,Yes,Yes,No,51.06,27.1,13.6,3,4,4.5,3.8,1
10620,33.0,Female,MI,Tier2,10.0,Month-to-Month,Electronic Check,No,Yes,No phone service,Fiber Optic,Yes,Yes,No internet,No,No,Yes,53.38,10084.993947889201,5.2,2,1,5.7,3.8,1
10621,52.0,Female,TX,Tier1,4.0,One Year,Bank Transfer,Yes,Yes,No,No,Yes,Yes,No,No internet,No internet,Yes,52.99,250.98,,4,1,8.1,1.6,0
10622,73.0,male,MI,Tier1,1.0,One Year,Electronic Check,No,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,27.43,,2.2,4,1,5.9,4.5,0
10623,65.0,F,TX,Tier3,24.0,Month-to-Month,Electronic Check,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,58.75,1343.54,44.8,0,0,6.6,3.9,1
10624,68.0,Female,MI,Tier2,40.0,Month-to-Month,Bank Transfer,No,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,24.69,1248.23,12.1,1,0,7.5,3.2,1
10625,37.0,Female,OH,Tier1,33.0,Month-to-Month,Electronic Check,Yes,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,61.16,2046.61,2.1,3,0,8.9,3.2,0
10626,30.0,F,MI,Tier2,40.0,annual,Bank Transfer,No,Yes,No phone service,DSL,No internet,Yes,No,Yes,Yes,No,51.57,2079.53,178.4,1,0,10.0,4.3,0
10627,43.0,Female,OH,Tier1,26.0,Two Year,Bank Transfer,Yes,Yes,Yes,DSL,No internet,No,No,No,Yes,Yes,27.12,743.82,6.9,2,2,3.7,2.9,0
10628,45.0,Male,OH,Tier1,,One Year,Bank Transfer,Yes,Yes,No phone service,DSL,No,Yes,No internet,No,No,No internet,20.78,584.88,44.5,3,0,10.0,2.9,1
10629,61.0,Male,IL,Tier2,7.0,Two Year,Bank Transfer,Yes,Yes,Yes,DSL,Yes,Yes,No internet,No,No,No,48.67,242.93,17.1,1,5,9.7,2.8,0
10630,19.0,female,CA,Tier1,72.0,One Year,Electronic Check,No,Yes,Yes,DSL,No,Yes,Yes,No internet,Yes,Yes,57.35,4053.07,23.3,4,1,8.6,4.3,1
10631,67.0,Female,TX,Tier3,,Two Year,Electronic Check,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No internet,Yes,Yes,71.57,,20.7,4,0,6.3,4.1,0
10632,42.0,Female,NC,Tier2,5.0,Month-to-Month,Electronic Check,Yes,Yes,No,DSL,Yes,No internet,No,No internet,Yes,No,53.01,321.11,2.5,1,1,6.1,2.4,0
10633,38.0,Female,GA,Tier3,8.0,One Year,Electronic Check,Yes,Yes,Yes,DSL,No,No,No internet,Yes,Yes,No,38.5,270.22,581.8,2,1,9.1,3.7,0
10634,29.0,Male,GA,tier1,72.0,One Year,Credit Card,Yes,Yes,No,Cable,Yes,Yes,No,Yes,No internet,No internet,49.31,3612.19,6.4,0,0,6.3,3.8,0
10635,20.0,Female,MI,Tier1,72.0,One Year,Credit Card,No,No,Yes,Fiber Optic,No internet,No internet,No,No,No,Yes,65.48,4588.4,69.3,2,0,3.1,4.7,0
10636,57.0,Male,CA,Tier2,38.0,Month-to-Month,Credit Card,no,Yes,No,Fiber Optic,No,Yes,No,No,Yes,No internet,32.1,1155.37,6.1,1,1,6.7,3.1,0
10637,46.0,Female,PA,Tier2,23.0,Month-to-Month,Electronic Check,No,Yes,Yes,DSL,Yes,No,No,No,No,No,44.38,949.51,,3,2,5.8,3.0,0
10638,25.0,Female,NC,Tier1,17.0,Month-to-Month,Credit Card,No,No,Yes,Fiber Optic,No,No,No internet,No,Yes,No,57.92,602.94,156.6,2,2,9.1,4.0,0
10639,25.0,Female,GA,Tier3,72.0,Month-to-Month,Electronic Check,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No internet,No,No internet,31.23,2202.76,207.5,2,2,4.2,3.0,1
10640,39.0,male,NY,Tier3,28.0,Month-to-Month,Electronic Check,Yes,Yes,No,Fiber Optic,No internet,No,Yes,Yes,Yes,No internet,58.99,1547.96,39.7,3,0,10.0,4.2,0
10641,70.0,female,FL,Tier2,69.0,One Year,Credit Card,Yes,Yes,No,Fiber Optic,No,No internet,No,No internet,Yes,No,48.37,3383.24,67.4,1,3,6.9,3.7,0
10642,41.0,male,NY,Tier2,9.0,Two Year,Bank Transfer,yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,68.42,689.04,3.1,2,0,3.6,1.8,0
10643,22.0,Male,PA,Tier1,9.0,One Year,Bank Transfer,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,53.48,341.29,54.0,1,3,7.1,3.2,0
10644,41.0,Male,NC,Tier2,46.0,Two Year,Bank Transfer,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,53.1,2418.06,53.2,2,1,7.9,3.7,0
10645,40.0,Female,GA,Tier3,3.0,Two Year,Bank Transfer,Yes,Yes,Yes,DSL,No internet,Yes,No,No,No,Yes,24.48,0.0,38.8,1,0,,4.2,0
10646,18.0,F,MI,Tier2,70.0,Month-to-Month,Bank Transfer,Yes,Yes,No phone service,Fiber Optic,No internet,No,Yes,No,Yes,No,57.83,4080.55,237.4,2,0,7.1,3.0,0
10647,,female,FL,Tier1,16.0,Month-to-Month,Electronic Check,Yes,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,No,31.31,432.26,0.7,2,0,7.3,2.7,0
10648,41.0,female,TX,Tier3,62.0,Month-to-Month,Electronic Check,No,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,56.26,3434.72,15.4,3,2,7.2,2.6,0
10649,55.0,Male,GA,Tier2,9.0,Two Year,Bank Transfer,Yes,Yes,No,Fiber Optic,No,No,No internet,No,No,No,49.5,423.82,185.5,1,1,4.6,3.7,0
10650,72.0,Female,GA,Tier2,30.0,Month-to-Month,Electronic Check,No,Yes,No,Fiber Optic,No,No,No,Yes,Yes,Yes,52.3,1597.59,3.8,1,2,7.1,3.5,0
10651,61.0,Female,PA,Tier2,15.0,One Year,Credit Card,No,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No internet,Yes,Yes,30.19,458.36,,1,2,6.9,2.8,0
10652,40.0,Male,GA,Tier2,23.0,Month-to-Month,Electronic Check,No,No,Yes,Fiber Optic,No,Yes,No,No internet,No internet,No,49.68,1181.96,9.7,2,2,5.6,3.9,0
10653,28.0,Male,NC,Tier3,16.0,Two Year,Electronic Check,No,Yes,Yes,Fiber Optic,Yes,Yes,No internet,Yes,No,No,42.39,750.12,22.9,1,1,3.2,3.7,0
10654,83.0,F,CA,Tier3,72.0,Month-to-Month,Bank Transfer,Yes,Yes,No phone service,DSL,Yes,Yes,No,No internet,No,Yes,32.97,2360.53,4.1,1,0,6.2,2.9,0
10655,45.0,Male,NC,Tier1,28.0,Two Year,Electronic Check,yes,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,74.49,1982.16,598.5,1,1,8.2,2.9,0
10656,45.0,Male,TX,tier1,6.0,Month-to-Month,Credit Card,Yes,Yes,Yes,No,No,Yes,No internet,No,Yes,Yes,49.21,135.13,3.6,4,2,9.9,5.0,0
10657,44.0,Male,CA,Tier2,57.0,Month-to-Month,Electronic Check,No,Yes,No,DSL,No,No,Yes,No,No,No,36.2,1987.12,16.5,3,0,6.6,1.4,0
10658,47.0,F,GA,Tier3,8.0,One Year,Bank Transfer,Yes,No,Yes,DSL,No,Yes,No,No,Yes,No,50.67,,,1,0,6.7,2.0,0
